Date,Location,MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
17/07/2015,Albury,-1.4,11.5,0.2,88,66,1019.1,1019.3,3.6,10.4,No,No
18/07/2015,Albury,-1.6,12.4,0,90,46,1029.5,1028.9,2.9,11.8,No,No
19/07/2015,Albury,-1.5,13,0,83,52,1034.7,1032.1,3,12.4,No,No
20/07/2015,Albury,-1.6,13.7,0,93,58,1035.3,1031.5,2.6,13.5,No,No
21/07/2015,Albury,-0.3,15.9,0,95,56,1032.4,1026.3,4.6,15.2,No,Yes
22/07/2015,Albury,4.5,13.5,3,89,83,1023.2,1022.5,10.4,12.1,Yes,Yes
23/07/2015,Albury,7.5,16.9,2.8,95,58,1027.1,1023.4,9.2,16.7,Yes,No
24/07/2015,Albury,2.2,12.8,0.2,94,88,1018.1,1012.9,6.5,12,No,Yes
25/07/2015,Albury,6.5,13.6,5.8,82,55,1019,1017.1,9.2,12.8,Yes,Yes
26/07/2015,Albury,8.2,11.8,3,87,55,1016.5,1017.1,8.6,11,Yes,No
27/07/2015,Albury,0.7,9.5,0,87,70,1029.1,1029.3,3.3,9.2,No,No
28/07/2015,Albury,1.4,13.8,0,86,67,1036,1033.5,6.3,12.5,No,No
29/07/2015,Albury,1,12.2,0,99,73,1035.6,1031.2,4.5,11.2,No,No
30/07/2015,Albury,3.3,12.5,0,90,64,1026,1021.1,7.1,11.9,No,No
31/07/2015,Albury,7.2,13.8,0.2,78,55,1021.4,1019.8,9.7,13.6,No,Yes
01/08/2015,Albury,3.8,10.3,1.2,99,98,1015.4,1014.8,8.8,10.2,Yes,Yes
02/08/2015,Albury,7.2,11.9,27.2,99,60,1013.4,1014.6,8.7,11.2,Yes,Yes
03/08/2015,Albury,7.5,11.7,2.6,85,51,1017.7,1018.6,8.3,11,Yes,Yes
04/08/2015,Albury,-2.4,8.6,1.4,85,55,1025.1,1021.9,2.5,7.7,Yes,Yes
05/08/2015,Albury,2.2,11.5,4.2,94,71,1014.2,1012.2,7.2,10.9,Yes,Yes
06/08/2015,Albury,2,10.9,1.4,87,73,1019.9,1020.6,5.2,10.2,Yes,Yes
07/08/2015,Albury,5,12.6,1.4,100,67,1025.6,1023.7,7.6,12.1,Yes,No
08/08/2015,Albury,1.3,14,0,99,64,1026.2,1023.3,5.1,13.3,No,No
09/08/2015,Albury,0.8,11,0,100,74,1024.3,1019.8,4.9,10.8,No,No
10/08/2015,Albury,3.8,15.1,0,99,58,1016.4,1011.6,7.3,14.3,No,Yes
11/08/2015,Albury,3,14.2,1.8,99,53,1015.1,1011.9,7.5,14,Yes,No
12/08/2015,Albury,1.8,9,0,86,86,1003.9,1005,7.7,7.3,No,Yes
13/08/2015,Albury,1.7,12.3,5.4,90,78,1019.2,1020.1,7.5,11,Yes,No
14/08/2015,Albury,4.2,12.8,0,93,75,1027.2,1026.6,8.6,12.5,No,No
15/08/2015,Albury,2.1,17,0,100,52,1032,1029.4,6.1,14.7,No,No
16/08/2015,Albury,1.7,15.9,0.2,100,55,1028.5,1023.8,5.5,14.6,No,No
17/08/2015,Albury,5.5,14.2,0,82,64,1018.3,1015.8,9.8,13.4,No,No
18/08/2015,Albury,-0.9,12.7,0,79,45,1023,1021.9,5.3,12.4,No,No
19/08/2015,Albury,-0.1,13,0,94,51,1027.8,1025.3,3.8,12,No,No
20/08/2015,Albury,0.4,16.8,0.2,78,54,1028.6,1025,7.1,16.2,No,No
21/08/2015,Albury,2,16.4,0,81,59,1024.2,1020.1,9.6,16,No,Yes
22/08/2015,Albury,7.9,20.7,1.4,92,52,1017.8,1016,12.9,19.9,Yes,No
23/08/2015,Albury,8.9,17.7,0.8,89,59,1020.3,1018.6,11.3,16.9,No,No
24/08/2015,Albury,7.5,13.5,0,76,78,1018.6,1015.7,11.9,12.2,No,Yes
25/08/2015,Albury,8.8,11.7,15.2,87,91,1020.7,1022.3,10.1,9.7,Yes,Yes
26/08/2015,Albury,5.8,15,15.2,65,60,1025.5,1022.2,11.7,14.8,Yes,Yes
27/08/2015,Albury,9.8,15.8,10.6,94,73,1020.7,1017.9,10.7,12.3,Yes,No
28/08/2015,Albury,4.2,16.2,0,99,55,1023.4,1021.5,7.7,16.1,No,No
29/08/2015,Albury,1.2,13.7,0,99,46,1025,1022.1,5.1,13.6,No,No
30/08/2015,Albury,1.5,15.5,0.2,79,49,1023.2,1020.1,8.8,15,No,No
31/08/2015,Albury,2.2,15,0,72,53,1020.1,1016.8,8.3,14.8,No,No
01/09/2015,Albury,1.1,14.9,0,99,50,1018.2,1015.6,5.3,14.2,No,No
02/09/2015,Albury,1.9,17.6,0,87,53,1016.5,1009,7.6,16.7,No,Yes
03/09/2015,Albury,7.5,17.9,23,96,45,1009.1,1011.7,10.3,17,Yes,Yes
04/09/2015,Albury,3.4,17.5,1.2,82,57,1023.3,1021,9.8,15.5,Yes,No
05/09/2015,Albury,3.2,17.6,0,99,59,1024.3,1020.7,7.2,17.5,No,No
06/09/2015,Albury,5.2,16.4,0,90,58,1022.8,1018.7,8.7,16,No,Yes
07/09/2015,Albury,8.2,13.6,1.6,76,53,1019.6,1018,9.9,12.7,Yes,No
08/09/2015,Albury,6.1,14.9,1,94,63,1020.8,1018.6,7.9,14.1,No,No
09/09/2015,Albury,0.7,17.5,0.2,80,50,1026.6,1024.4,7.1,16.8,No,No
10/09/2015,Albury,4.9,19,0.2,69,43,1031.7,1029.5,10.8,17.2,No,No
11/09/2015,Albury,3.9,19.4,0,79,52,1031.9,1027.7,11,19.1,No,No
12/09/2015,Albury,6,21.1,0,81,52,1029.2,1025.9,12.1,20.4,No,No
13/09/2015,Albury,6.6,23.2,0,79,45,1028.1,1024.3,15.2,22.9,No,No
14/09/2015,Albury,7.3,24.1,0,75,49,1023.8,1018.5,14.6,23.6,No,No
15/09/2015,Albury,13.3,18,0,73,49,1013.9,1015.3,14.8,17.2,No,No
16/09/2015,Albury,2.5,16.7,0,79,50,1019.1,1016.8,10.3,16.1,No,No
17/09/2015,Albury,3.7,17.9,0,77,45,1021.2,1020.5,10.9,17.5,No,No
18/09/2015,Albury,3.6,19.2,0,67,44,1027.3,1025,12.9,18.4,No,No
19/09/2015,Albury,6.1,20.4,0,70,42,1026.8,1022.5,13.7,19.2,No,No
20/09/2015,Albury,5.6,21.5,0,74,52,1023.9,1019.7,13.5,20.4,No,No
21/09/2015,Albury,6.4,20.9,0,82,50,1019,1014.9,12.6,20.5,No,No
22/09/2015,Albury,6.2,16.3,0.2,68,36,1021.8,1022,10.7,15.3,No,No
23/09/2015,Albury,-0.2,14.9,0,55,38,1031.7,1028.9,9.3,14.6,No,No
24/09/2015,Albury,1.7,16.9,0,58,44,1031.8,1027.7,9.6,16.4,No,No
25/09/2015,Albury,2.9,19,0,60,39,1032.4,1028.3,12.3,18.6,No,No
26/09/2015,Albury,4.5,20.1,0,59,45,1030.9,1025.9,13.7,19.3,No,No
27/09/2015,Albury,4.3,21.3,0,71,50,1025.4,1020.8,13.5,20.7,No,No
28/09/2015,Albury,4.8,22.6,0,75,37,1020.8,1016.5,13.2,22.1,No,No
29/09/2015,Albury,6.8,20.1,0,54,48,1017.7,1016.4,15.8,19.7,No,No
30/09/2015,Albury,3.1,19.7,0,64,32,1022.8,1020.4,12.2,19,No,No
01/10/2015,Albury,3.7,21.1,0,65,38,1028,1026.6,13.2,20.5,No,No
02/10/2015,Albury,4.8,24.6,0,65,37,1034.4,1030.5,14.9,24.5,No,No
03/10/2015,Albury,6.9,27.1,0,71,35,1032.4,1026.1,16.3,26.6,No,No
04/10/2015,Albury,9.6,29.4,0,76,25,1024.8,1022.1,15.4,29,No,No
05/10/2015,Albury,10.1,31,0,70,28,1024.5,1021.4,16.3,30.3,No,No
06/10/2015,Albury,10,34.1,0,73,14,1020.4,1016.5,17.4,33.4,No,No
07/10/2015,Albury,12,24.3,0,63,32,1027.6,1028.4,14.6,23.3,No,No
08/10/2015,Albury,10.2,23.1,0,66,53,1035.2,1032.2,14.8,20.6,No,No
09/10/2015,Albury,10.3,27.8,0,75,48,1032.8,1028.1,15.5,26.1,No,No
10/10/2015,Albury,13.2,29.7,0,63,37,1027.7,1024.4,19,28,No,No
11/10/2015,Albury,15.4,22.1,0.4,85,76,1022.2,1019.2,16.9,20,No,Yes
12/10/2015,Albury,10.7,24.4,1.8,80,42,1016,1014,16.4,24,Yes,No
13/10/2015,Albury,8.7,24.2,0,60,45,1022,1020,16,22.9,No,No
14/10/2015,Albury,10,27.1,0.4,74,44,1025,1021.8,16.7,26.4,No,No
15/10/2015,Albury,10.5,32.4,0,72,32,1023.6,1018.8,19.1,31.1,No,No
16/10/2015,Albury,13.1,29.6,0,79,52,1021.2,1019.2,18.2,25.8,No,No
17/10/2015,Albury,16,29,0,82,46,1023,1022.8,19.1,25.3,No,No
18/10/2015,Albury,8.6,27.5,0,64,40,1026.9,1024.1,15.8,26.2,No,No
19/10/2015,Albury,8.3,29.2,0,63,44,1024.5,1019.9,16,27.9,No,No
20/10/2015,Albury,11.3,31.8,0,64,31,1019.4,1013.7,18.7,30.3,No,Yes
21/10/2015,Albury,16.6,24.7,1.6,80,66,1012.3,1011,20.8,22.2,Yes,No
22/10/2015,Albury,13.3,25.2,0.8,66,44,1014.2,1013.2,18.5,24.4,No,No
23/10/2015,Albury,14.1,24.6,0.2,59,41,1020.8,1018.5,16.9,22.5,No,No
24/10/2015,Albury,10.3,26.6,0,69,34,1021.9,1018.6,17.2,24.5,No,No
25/10/2015,Albury,10,30.5,0,67,20,1020.1,1015.4,17.7,29.7,No,No
26/10/2015,Albury,17.4,25.9,0,55,41,1014.7,1014.2,19.9,24.9,No,No
27/10/2015,Albury,13.6,25.3,0,41,30,1024.1,1021.9,15.8,23.8,No,No
28/10/2015,Albury,6.2,25.5,0,54,29,1025,1019.5,14.8,23.6,No,No
29/10/2015,Albury,9.3,27.9,0,55,22,1021.7,1018.7,18.5,27.2,No,No
30/10/2015,Albury,9.7,28.1,0,59,36,1020.6,1016.7,17.8,27.2,No,Yes
31/10/2015,Albury,17.1,21.7,5.4,90,77,1017.3,1015.1,18.2,19.2,Yes,Yes
01/11/2015,Albury,15,27.3,15.2,90,50,1014,1006.6,17.7,26,Yes,Yes
02/11/2015,Albury,15.9,27.1,22.8,82,43,1010.9,1009.7,19.2,25.1,Yes,No
03/11/2015,Albury,12.3,26.8,0.2,65,35,1015.6,1014.1,18.2,26.1,No,No
04/11/2015,Albury,14.7,28.7,0,63,47,1015,1011.4,20.9,27.2,No,Yes
05/11/2015,Albury,16.6,21.6,6.6,76,83,1008.8,1006,19.2,20.6,Yes,Yes
06/11/2015,Albury,15.2,25.1,4.2,90,59,1008.7,1006.9,18.2,24.4,Yes,Yes
07/11/2015,Albury,12.1,23.4,1.8,64,43,1013.9,1013.3,15.6,22.2,Yes,No
08/11/2015,Albury,9.2,25.7,0,60,32,1020.9,1018.3,15.2,24.3,No,No
09/11/2015,Albury,12,29.6,0,65,37,1021.1,1015.7,19,27.4,No,No
10/11/2015,Albury,15.8,32.3,0,68,31,1015.4,1012.4,22.4,31.4,No,No
11/11/2015,Albury,17.8,28.3,0,64,46,1017.5,1015.7,21.8,26.6,No,Yes
12/11/2015,Albury,17.9,28.2,10.6,78,49,1016.7,1012,20.7,26.3,Yes,Yes
13/11/2015,Albury,15.9,27.5,4.8,95,33,1012.8,1009.9,19,26.4,Yes,No
14/11/2015,Albury,13.8,26.2,0,54,39,1013.9,1011.1,17.8,24.3,No,No
15/11/2015,Albury,12.4,25.9,0,48,33,1018.3,1015.9,17.4,23.6,No,No
16/11/2015,Albury,11.6,26.7,0,59,36,1019.8,1016.4,18.4,25.5,No,No
17/11/2015,Albury,12.3,31,0,67,25,1018.4,1013.2,18.8,29.6,No,No
18/11/2015,Albury,13.3,33.5,0,56,21,1013,1011,22.3,32.3,No,No
19/11/2015,Albury,18.1,37.2,0,47,25,1013.7,1011.2,24.2,36.4,No,No
20/11/2015,Albury,17.8,34.3,0,46,28,1009.4,1006.7,27.3,32.9,No,No
21/11/2015,Albury,12.4,26.6,0,53,30,1017.9,1016.1,17.2,24.9,No,No
22/11/2015,Albury,9.6,28.3,0,58,31,1017.7,1013.1,19.1,27.2,No,No
23/11/2015,Albury,9.9,26.7,0,54,27,1013.6,1012.5,18.3,25.7,No,No
24/11/2015,Albury,10.2,28.7,0,51,25,1017.2,1012.7,19.1,27.3,No,No
25/11/2015,Albury,10,33.8,0,56,13,1011.6,1003.8,19.3,32.5,No,No
26/11/2015,Albury,17.9,21.3,0,48,24,1004,1008.2,18.7,19.9,No,No
27/11/2015,Albury,5.7,21.8,0,43,28,1017.7,1015.6,12.8,20.4,No,No
28/11/2015,Albury,8.1,28.3,0,57,25,1017.3,1012.7,16.5,26.7,No,No
29/11/2015,Albury,12.2,27,0,52,27,1013.2,1010.2,20.3,25.6,No,No
30/11/2015,Albury,10,31.6,0,61,21,1011.9,1007.9,18,29.6,No,No
01/12/2015,Albury,17.7,30.1,0,45,28,1007,1006.6,24.1,27.3,No,No
02/12/2015,Albury,9.9,22.5,0.2,46,23,1018.7,1019,14.7,21.4,No,No
03/12/2015,Albury,9.6,29.3,0,43,24,1026.1,1022.4,17.7,27,No,No
04/12/2015,Albury,13.4,32,0,46,25,1024.4,1020,21.6,30.2,No,No
05/12/2015,Albury,14.4,34.1,0,50,18,1021,1016.9,23.5,33.3,No,No
06/12/2015,Albury,17.9,36.5,0,45,16,1018.1,1014,25.5,34.5,No,No
07/12/2015,Albury,21.6,33.6,0,55,35,1016.3,1013.5,23.3,30.5,No,No
08/12/2015,Albury,21.1,30.7,0.8,81,58,1014.5,1011.4,21.4,26.7,No,Yes
09/12/2015,Albury,19.7,30.7,10.2,56,25,1014.3,1012.6,23.2,29.6,Yes,No
10/12/2015,Albury,14.2,31.5,0,54,21,1013.9,1010.4,22.5,29.9,No,No
11/12/2015,Albury,15.3,27,0,48,22,1008.7,1006.4,20.7,25.9,No,No
12/12/2015,Albury,8.9,24.6,0,48,25,1016.5,1014.3,14.1,22.8,No,No
13/12/2015,Albury,9.4,27.9,0,57,22,1017.4,1014.4,17.9,26.1,No,No
14/12/2015,Albury,11.3,34.8,0,43,12,1015.4,1011.7,20.6,32.8,No,No
15/12/2015,Albury,15.6,33.2,0,47,19,1013.4,1012.4,20.5,30.8,No,No
16/12/2015,Albury,15.5,34.3,0,39,17,1014,1011.2,24,33.4,No,No
17/12/2015,Albury,16.7,34.1,0,39,24,1016.4,1013,24.8,32.8,No,No
18/12/2015,Albury,16.5,37.1,0,46,19,1015.6,1011.5,26.1,35.4,No,No
19/12/2015,Albury,20.8,40,0,50,17,1013.5,1008.7,26.7,38.8,No,No
20/12/2015,Albury,19.7,41.5,0,18,13,1008.3,1002.3,33.7,39.5,No,Yes
21/12/2015,Albury,18,25.3,10,68,40,1015.9,1017.1,19.5,24.1,Yes,No
22/12/2015,Albury,17,30.3,0,53,36,1020.6,1016.8,21.2,28.1,No,No
23/12/2015,Albury,17.7,30,0,54,35,1018.6,1014.6,22.2,28.3,No,No
24/12/2015,Albury,15.3,31.6,0,51,26,1017.9,1013.7,22.3,29.5,No,No
25/12/2015,Albury,17.7,32,0,40,20,1015.7,1008.9,22.6,30.2,No,Yes
26/12/2015,Albury,18.8,23.1,3.2,89,71,1004.4,1005.1,19.2,19.8,Yes,Yes
27/12/2015,Albury,10.2,25,9.8,47,30,1018.7,1018.7,16.6,22.7,Yes,No
28/12/2015,Albury,12.8,28.2,0,49,29,1023.9,1021,17.9,26.5,No,No
29/12/2015,Albury,13.2,32.3,0,47,28,1022.2,1018.3,21.3,29.8,No,No
30/12/2015,Albury,15.7,34.3,0,47,20,1018.1,1014.9,23.4,33.1,No,No
31/12/2015,Albury,17.3,36.6,0,53,17,1016.3,1012.6,23.2,35.1,No,No
01/01/2016,Albury,20.4,37.6,0,46,17,1013.4,1009.2,26.1,36.7,No,No
02/01/2016,Albury,20.9,33.6,0.4,54,30,1011.1,1008.4,24.8,31.7,No,Yes
03/01/2016,Albury,18.4,23.1,2.2,62,67,1014,1014.8,21.8,19.5,Yes,Yes
04/01/2016,Albury,17.3,23.7,15.6,74,65,1017.9,1016.5,19.2,21.6,Yes,Yes
05/01/2016,Albury,15.5,22.9,6.8,92,63,1016.3,1013.9,17.2,22.2,Yes,No
06/01/2016,Albury,17,28.1,0.2,76,52,1014.6,1012.6,20.3,25.7,No,No
07/01/2016,Albury,16.4,28,0,46,31,1017.4,1015.7,20.9,26.6,No,No
08/01/2016,Albury,14.3,31.7,0,63,24,1019.6,1017.2,19.4,28.7,No,No
09/01/2016,Albury,16.7,35,0,52,24,1018.6,1015.5,24.2,33.1,No,No
10/01/2016,Albury,17.8,37,0,54,17,1016.6,1012.6,26.2,36.2,No,No
11/01/2016,Albury,17.7,39.2,0,46,13,1011.6,1007.5,26,37,No,No
12/01/2016,Albury,20.6,38.9,0,40,18,1010.8,1009.8,28.1,37.6,No,No
13/01/2016,Albury,20.2,43,0,51,16,1013.8,1007.5,27.9,42.3,No,No
14/01/2016,Albury,26.8,30.2,0,50,39,1010.5,1015.5,27.2,21.4,No,No
15/01/2016,Albury,10.4,25.2,0,41,31,1026.1,1023.8,15.9,23.9,No,No
16/01/2016,Albury,10.7,29.4,0,45,19,1027.4,1022.9,17.8,27.3,No,No
17/01/2016,Albury,14.5,30.6,0,51,31,1024.2,1019.6,20.5,28.1,No,No
18/01/2016,Albury,14.4,33.5,0,53,22,1019.2,1014.7,22.5,31.9,No,No
19/01/2016,Albury,16.1,40,0,46,15,1015.5,1009.4,24.3,37.6,No,No
20/01/2016,Albury,23.4,33.9,0,23,24,1010.1,1009.3,30.2,31.5,No,No
21/01/2016,Albury,20.4,38,0,62,22,1009,1007.2,24.8,33.4,No,No
22/01/2016,Albury,22.8,28.1,0,67,89,1008.8,1007.4,24.2,21.7,No,Yes
23/01/2016,Albury,17,31.3,12.6,72,40,1009.2,1008.1,22.1,31,Yes,No
24/01/2016,Albury,16.6,33.2,0,55,30,1011.3,1008.3,22.4,31.2,No,No
25/01/2016,Albury,18.1,32.8,0,56,30,1012.1,1009.6,24,30.5,No,No
26/01/2016,Albury,18.7,34.2,0,48,33,1015.7,1012.3,23.3,32,No,Yes
27/01/2016,Albury,18.5,25.7,19.4,96,65,1014.9,1010.5,18.9,23.2,Yes,Yes
28/01/2016,Albury,17.7,31.7,4.2,83,47,1008.1,1002.8,20.8,30.4,Yes,No
29/01/2016,Albury,17.1,24.2,0,77,72,1000.7,1003.4,20.7,16.1,No,No
30/01/2016,Albury,10,28.1,0,70,26,1005.2,1000.8,16,27.1,No,Yes
31/01/2016,Albury,13.8,24.2,7,79,48,1003.9,1002.2,16.9,22.5,Yes,Yes
01/02/2016,Albury,13,26.1,28.6,88,47,1004.2,1003.2,14.7,24.2,Yes,No
02/02/2016,Albury,14.4,29.7,0.2,69,37,1006.2,1003.2,20.7,28,No,No
03/02/2016,Albury,19.8,25.8,0,67,74,1002.8,1004.4,22.4,22.6,No,No
04/02/2016,Albury,16.5,29.8,0.4,53,32,1014,1012.3,20,28.4,No,No
05/02/2016,Albury,14.2,29.9,0,47,34,1018.3,1015.8,20,27,No,No
06/02/2016,Albury,14.6,30.3,0,64,34,1017.9,1014.7,20.3,28.1,No,No
07/02/2016,Albury,15.2,32.8,0,67,37,1017.9,1014.9,21,30.7,No,No
08/02/2016,Albury,18,35.2,0,51,32,1019,1016,24.2,33.8,No,No
09/02/2016,Albury,18.8,35,0,54,31,1019,1015.6,24.8,33.3,No,No
10/02/2016,Albury,15.7,35,0,64,22,1014.2,1010.2,22.6,33.9,No,No
11/02/2016,Albury,17.3,35.2,0,53,23,1013.1,1010.4,23.3,33.6,No,No
12/02/2016,Albury,17.3,34.9,0,59,23,1014.9,1011.6,22.9,33.3,No,No
13/02/2016,Albury,16.9,37.7,0,55,16,1011.7,1007.3,22.7,35.8,No,No
14/02/2016,Albury,22.3,30.3,0,53,27,1008.9,1008.2,23.4,28.9,No,No
15/02/2016,Albury,13.8,28.9,0,58,27,1012,1009,20.1,27.9,No,No
16/02/2016,Albury,15.2,26.3,0,54,24,1010.9,1009.8,19.4,24.8,No,No
17/02/2016,Albury,10.5,26.7,0,45,34,1013.6,1010,16,24.1,No,No
18/02/2016,Albury,12.7,30.5,0,63,32,1009.8,1006.8,18.5,28.7,No,No
19/02/2016,Albury,13.9,32.9,0,64,24,1011.4,1009.7,19.9,31.1,No,No
20/02/2016,Albury,15.2,31.2,0,61,28,1017.2,1016.6,20.7,30.2,No,No
21/02/2016,Albury,13.6,34.4,0,60,22,1023.6,1020.5,19.8,33.5,No,No
22/02/2016,Albury,15.2,35.4,0,51,30,1023.9,1019.6,21.8,34.1,No,No
23/02/2016,Albury,20.1,39.5,0,46,19,1017.7,1013.3,26.5,38.4,No,No
24/02/2016,Albury,22.5,40.9,0,43,15,1012.2,1008.1,28.3,40.1,No,No
25/02/2016,Albury,22.4,36.4,0,38,36,1009.6,1009.1,28.3,32.3,No,No
26/02/2016,Albury,14.9,31.2,0.2,51,19,1015.8,1014.7,21.5,29.9,No,No
27/02/2016,Albury,14.7,33.1,0,58,28,1018.7,1015.6,20.9,32.3,No,No
28/02/2016,Albury,16.2,33.4,0,59,21,1018,1015.1,22.1,31.3,No,No
29/02/2016,Albury,15.4,32.3,0,56,34,1019.5,1016.5,21.6,30.3,No,No
01/03/2016,Albury,14.7,35.1,0,63,21,1019.5,1016.1,20.8,33.7,No,No
02/03/2016,Albury,16.8,37.2,0,48,10,1018.1,1015.9,23.9,36.4,No,No
03/03/2016,Albury,16.7,35,0,37,24,1019.4,1016.2,25.3,33.2,No,No
04/03/2016,Albury,15.9,37,0,57,22,1020,1016.1,23,36.3,No,No
05/03/2016,Albury,20.3,38.5,0,50,23,1019.3,1016.5,25.9,37.5,No,No
06/03/2016,Albury,20.5,37.1,0,54,29,1019.8,1017.2,25.7,34.1,No,No
07/03/2016,Albury,17.4,38.5,0.2,56,22,1019.7,1016.7,24.8,36.5,No,No
08/03/2016,Albury,20.1,38.3,0,56,14,1020.1,1017.2,25.6,37,No,No
09/03/2016,Albury,18.7,38.3,0,49,24,1018.9,1015.4,25.7,35.2,No,No
10/03/2016,Albury,24.6,36.8,0,54,27,1018.9,1015,26.1,35.5,No,No
11/03/2016,Albury,20,32.3,0.6,70,43,1017.5,1015.1,24.5,30.6,No,Yes
12/03/2016,Albury,20,34,6.6,80,45,1019,1016.9,23.1,32.5,Yes,No
13/03/2016,Albury,19.4,35.2,0.2,71,26,1018.6,1015.1,22.7,33.5,No,No
14/03/2016,Albury,18,35.1,0,59,21,1016.8,1013.7,22.5,33.8,No,No
15/03/2016,Albury,20.4,31.8,0,54,35,1018,1015.4,23.2,30,No,No
16/03/2016,Albury,19.2,30.8,0,61,30,1019.2,1015.5,20.8,30.1,No,No
17/03/2016,Albury,16,31.1,0.4,64,35,1015.5,1010.3,20.5,28.8,No,Yes
18/03/2016,Albury,19.8,21.1,10.4,98,55,996,1000.3,20,19.9,Yes,Yes
19/03/2016,Albury,9.5,21.1,10.4,67,38,1013.7,1013.4,12.9,19.4,Yes,No
20/03/2016,Albury,12.7,24.2,0,50,29,1018.2,1016.5,15.3,23,No,No
21/03/2016,Albury,12.4,25.2,0,54,34,1019.7,1016.5,16.6,24,No,No
22/03/2016,Albury,11,26.5,0,67,34,1019.4,1015.6,15.8,24.9,No,No
23/03/2016,Albury,10,27.1,0,81,31,1018.6,1017.1,14.2,25.4,No,No
24/03/2016,Albury,14.2,25.1,0,69,47,1020.3,1017.8,17.8,24.3,No,No
25/03/2016,Albury,15.5,28.4,0.2,85,39,1018.7,1015.9,16.6,26.9,No,No
26/03/2016,Albury,8.9,26.4,0,72,32,1018.4,1016.3,13.4,25.3,No,No
27/03/2016,Albury,10,27.4,0,75,31,1018.2,1015.6,14.5,26.2,No,No
28/03/2016,Albury,11.7,27.8,0,74,31,1017.4,1014,15.3,26.9,No,No
29/03/2016,Albury,13.8,26.2,0,69,27,1017.7,1014.9,16,25.5,No,No
30/03/2016,Albury,11.8,20.4,0.8,71,66,1017.5,1016.1,15.9,17.9,No,No
31/03/2016,Albury,9.5,25.5,0,83,42,1018.9,1016.4,13,23.1,No,No
01/04/2016,Albury,9.2,27,0,81,22,1018.1,1015,13,26,No,No
02/04/2016,Albury,8.6,30,0,73,21,1017.7,1015.2,12.6,29.1,No,No
03/04/2016,Albury,7.6,26.5,0,54,29,1023.6,1020.4,17.9,26.2,No,No
04/04/2016,Albury,9.7,28.8,0,59,35,1022.2,1016.5,17.3,27.1,No,No
05/04/2016,Albury,10.5,31.8,0,65,23,1017,1011.9,18.8,31,No,No
06/04/2016,Albury,7.9,26.4,0,50,32,1014.5,1014,17.7,23.2,No,No
07/04/2016,Albury,5.3,22.5,0,84,36,1024.1,1020.9,12,22.1,No,No
08/04/2016,Albury,11.4,19.7,0,66,64,1023,1021.8,13.7,16.7,No,No
09/04/2016,Albury,4.8,23.1,0.4,70,33,1023.7,1020.2,12.9,22.9,No,No
10/04/2016,Albury,6.1,24,0,71,42,1021.9,1018.4,13.7,21.9,No,No
11/04/2016,Albury,8.7,24.9,0,70,36,1020.6,1017.8,14.4,24.5,No,No
12/04/2016,Albury,8.4,24.7,0,63,39,1022.9,1019.7,15.4,24.3,No,No
13/04/2016,Albury,8.9,27.2,0,61,34,1027,1023.6,16.2,26.8,No,No
14/04/2016,Albury,10,28.7,0,63,27,1028.5,1024.2,16.9,28.2,No,No
15/04/2016,Albury,11,27.6,0,73,38,1024.9,1019.7,15.7,26.1,No,No
16/04/2016,Albury,12.9,28.5,0,68,31,1020.4,1016.5,17.4,27.1,No,No
17/04/2016,Albury,11.7,25.4,0,68,39,1021.7,1017.9,17.1,25.1,No,Yes
18/04/2016,Albury,10.6,25.7,3.8,72,36,1021.8,1017.9,16.5,24.8,Yes,No
19/04/2016,Albury,9.5,26.1,0,67,41,1022.3,1019.4,16.4,24.8,No,No
20/04/2016,Albury,8.8,27,0,68,29,1024.4,1020.8,15.7,26.1,No,No
21/04/2016,Albury,9.8,22.4,0,61,55,1022.7,1019.6,17.4,22,No,Yes
22/04/2016,Albury,12.8,23.6,3.6,97,46,1022.6,1019.9,16.5,23,Yes,No
23/04/2016,Albury,9.4,22.7,0,49,24,1027.4,1024.9,14.5,22,No,No
24/04/2016,Albury,7.1,24.9,0,63,28,1031.4,1028.1,13.1,23.9,No,No
25/04/2016,Albury,6.7,24.3,0,68,36,1032.4,1028.2,14.6,23.8,No,No
26/04/2016,Albury,6.1,25.4,0,66,31,1030.5,1025.7,14.2,24.4,No,No
27/04/2016,Albury,6.4,26.6,0,62,35,1026.6,1020.5,14,25.1,No,No
28/04/2016,Albury,11.7,28.5,0,70,32,1022.9,1018.9,15.7,27.4,No,No
29/04/2016,Albury,12.1,26.9,0,68,92,1019.2,1017.5,17.3,17.6,No,Yes
30/04/2016,Albury,16.8,23.4,8.6,100,64,1018.1,1015.1,17.9,22.5,Yes,Yes
01/05/2016,Albury,13.2,20,4,74,46,1012.1,1013,16.7,17.7,Yes,No
02/05/2016,Albury,3.8,16.9,0,88,44,1017.8,1014.4,9.7,16.1,No,No
03/05/2016,Albury,6.6,22.2,0,66,32,1011.4,1006,13.5,21.4,No,Yes
04/05/2016,Albury,11,17.5,2.4,73,39,1017.2,1017,12.5,17,Yes,No
05/05/2016,Albury,10.5,20.3,0,73,45,1021.5,1017.6,12.7,19.6,No,No
06/05/2016,Albury,6.7,25.2,0,73,38,1020.6,1016.7,13.5,24.7,No,No
07/05/2016,Albury,7.9,24,0,79,47,1021.1,1017.4,14.4,23.1,No,Yes
