id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
13934,9270,161.7595694,73.60448799,0.890479169,9490,108.6412932,0.798655984,385.084,0.785558712,2.197686226,0
13935,9063,159.8875155,72.75245299,0.890479826,9253,107.4214597,0.749689801,379.75,0.789743898,2.197692434,0
13936,8309,153.3827286,69.79253934,0.890480118,8501,102.8559545,0.666319166,366.94,0.775476265,2.197695198,0
13937,7745,148.0943713,67.38372429,0.890488728,7906,99.30377774,0.803756746,352.863,0.781662076,2.197776582,0
13938,8166,152.020314,69.16460167,0.890507036,8334,101.9670247,0.717070601,363.532,0.776486569,2.197949679,0
13939,8766,157.3168511,71.57333928,0.890510365,8967,105.6466651,0.570109261,375.521,0.781165173,2.197981158,0
13940,6927,140.8373449,64.07551137,0.89051132,7125,93.91341931,0.674488802,341.938,0.744492483,2.197990182,0
13941,6794,138.6172629,63.06279797,0.890521132,6895,93.00746995,0.639495482,327.045,0.798215908,2.19808298,0
13942,9515,164.4579735,74.81834785,0.890522597,9816,110.0675895,0.587345679,392.926,0.774456666,2.198096834,0
13943,7264,143.6454838,65.34909239,0.890525592,7479,96.17074427,0.70075246,348.059,0.753494286,2.198125154,0
13944,9135,160.4519801,72.99433328,0.890527475,9298,107.8473145,0.593567252,381.773,0.787604147,2.198142964,0
13945,9435,163.2432171,74.26287729,0.890531455,9577,109.603901,0.592874199,388.039,0.787410162,2.198180612,0
13946,8903,158.6717441,72.18283953,0.890532664,9127,106.4690174,0.771223146,379.311,0.777598408,2.198192051,0
13947,7937,149.7373674,68.11573282,0.890541828,8020,100.527122,0.836354057,352.028,0.804844217,2.198278742,0
13948,9966,168.1614294,76.49629746,0.890543549,10286,112.6459289,0.559259259,403.525,0.769112473,2.198295015,0
13949,9101,161.1621333,73.31106781,0.890547555,9408,107.6464263,0.774355484,387.424,0.761949059,2.198332913,0
13950,9188,160.8229168,73.15520056,0.890552512,9349,108.1597196,0.589200975,384.368,0.781513353,2.198379822,0
13951,9226,161.635429,73.52461135,0.890553098,9712,108.3831539,0.758342923,428.619,0.631074275,2.198385358,0
13952,7801,149.0837428,67.81476563,0.890554274,8034,99.66213769,0.758114674,355.948,0.773725709,2.198396492,0
13953,8790,157.7042214,71.73594404,0.89055453,9022,105.7911887,0.567829457,377.143,0.776580778,2.198398913,0
13954,8482,155.1406797,70.56877587,0.890558064,8766,103.9212097,0.58561171,373.781,0.76291067,2.198432349,0
13955,7783,148.0448195,67.34079152,0.890559076,7943,99.54709125,0.711816353,357.155,0.766731711,2.198441928,0
13956,8624,156.1266461,71.0158203,0.89056278,8854,104.7874889,0.778620441,373.059,0.778688155,2.19847698,0
13957,8246,152.3706705,69.30615701,0.890566866,8412,102.4652784,0.831585317,364.747,0.778878539,2.198515646,0
13958,8819,158.0320485,71.87823492,0.890576604,9052,105.9655583,0.759080737,378.41,0.773934127,2.198607807,0
13959,8927,159.5241857,72.5557222,0.890580402,9146,106.6124262,0.60517931,381.638,0.770215362,2.198643758,0
13960,8687,156.7842616,71.30929071,0.890581194,8890,105.169539,0.588310985,375.645,0.773614249,2.198651257,0
13961,8541,155.8239168,70.87090193,0.89058644,8765,104.2820164,0.581495098,371.485,0.777742839,2.198700914,0
13962,10069,168.5964919,76.67918234,0.890589063,10315,113.2265383,0.570029438,405.465,0.769643245,2.19872574,0
13963,9230,161.9510935,73.65658811,0.890589719,9432,108.4066465,0.774718818,393.966,0.747298446,2.198731949,0
13964,7169,142.3696166,64.75050998,0.8905907,7307,95.53980477,0.583557184,338.412,0.786641647,2.19874124,0
13965,9209,161.2974593,73.35891704,0.890590964,9392,108.2832534,0.804419986,382.909,0.789280164,2.198743736,0
13966,8888,158.8007408,72.22172256,0.890596347,9139,106.3792887,0.587830688,380.355,0.77203262,2.1987947,0
13967,6474,135.8798641,61.79743067,0.890596349,6669,90.79070885,0.620828539,325.581,0.767475382,2.198794718,0
13968,9286,161.9503189,73.65225419,0.890602274,9516,108.7350101,0.71673356,390.411,0.765586827,2.198850812,0
13969,6919,140.7271954,64.0001516,0.890602951,7131,93.85917329,0.716549296,344.585,0.732251817,2.19885722,0
13970,9930,167.4458861,76.15090861,0.890604214,10222,112.4422904,0.606560381,404.479,0.762723549,2.198869181,0
13971,8408,154.5813207,70.30017991,0.890604847,8571,103.4668937,0.567188343,369.393,0.7743285,2.19887518,0
13972,9127,160.6522702,73.05998394,0.890608439,9320,107.8000804,0.717700716,382.28,0.78482849,2.198909191,0
13973,7404,145.3772114,66.11156607,0.890614639,7583,97.09307694,0.612255024,350.682,0.756570363,2.198967896,0
13974,8715,157.3179156,71.54036595,0.890618989,8964,105.3388942,0.670126874,378.526,0.764338656,2.199009098,0
13975,6230,132.957489,60.46209148,0.890620386,6344,89.06336151,0.731907895,316.649,0.780803352,2.199022325,0
13976,8758,157.5472079,71.64399004,0.890621085,9006,105.5984466,0.56612799,377.232,0.773388576,2.199028946,0
13977,9945,167.8163948,76.31206611,0.890626554,10209,112.5271846,0.574324324,401.802,0.774088228,2.19908074,0
13978,10006,168.7727267,76.7445402,0.890633826,10254,112.871763,0.561440916,407.204,0.758309142,2.199149624,0
13979,6947,141.0541897,64.13986859,0.890635508,7148,94.04889748,0.561328378,341.266,0.7495854,2.199165555,0
13980,9030,159.9789559,72.74465222,0.890637572,9276,107.225711,0.756598241,381.651,0.779049055,2.199185108,0
13981,8785,157.9532846,71.82313395,0.890638921,9007,105.7610959,0.798273512,375.176,0.784298767,2.199197889,0
13982,5701,126.9764795,57.73661734,0.890643003,5792,85.19823146,0.58007733,302.75,0.781614489,2.199236557,0
13983,8506,155.4153894,70.66576268,0.890649965,8716,104.0681295,0.595658263,369.905,0.781186697,2.199302512,0
13984,9387,163.3733074,74.28281526,0.890654121,9723,109.3247438,0.65542522,395.646,0.753569172,2.199341891,0
13985,8820,158.1140044,71.89148791,0.890654184,9064,105.9715659,0.790322581,379.89,0.768002663,2.199342496,0
13986,8384,154.5469156,70.268835,0.890656709,8667,103.319119,0.643734644,371.273,0.764318548,2.199366414,0
13987,7428,145.4188719,66.11690172,0.890662421,7628,97.25031279,0.577156177,349.998,0.76199239,2.199420544,0
13988,8009,150.6882479,68.51076557,0.890668986,8168,100.9820554,0.648292051,360.266,0.775428221,2.199482762,0
13989,9988,167.9015378,76.33656192,0.890669796,10182,112.7701936,0.786952411,402.476,0.774833558,2.199490435,0
13990,8249,153.0331579,69.57572394,0.890672857,8459,102.4839158,0.564806573,364.24,0.781332507,2.199519447,0
13991,9724,165.7463204,75.3554583,0.890673592,9902,111.2698582,0.576237037,394.66,0.784528258,2.199526406,0
13992,8009,150.9150822,68.61186962,0.890675841,8281,100.9820554,0.562785468,367.067,0.746960219,2.199547731,0
13993,8244,152.9318175,69.52750798,0.890680007,8520,102.4528516,0.568003307,382.657,0.707503386,2.199587212,0
13994,9620,165.3925392,75.19239164,0.89068045,9949,110.6732326,0.694785498,400.012,0.755507702,2.199591416,0
13995,8696,157.3360166,71.52913366,0.890682144,8989,105.2240043,0.578114612,377.655,0.766194301,2.199607468,0
13996,9085,160.5735547,73.00074328,0.890682974,9397,107.5517609,0.642685342,387.202,0.761481947,2.199615339,0
13997,9271,163.2207004,74.20406579,0.890683399,9553,108.6471528,0.557251908,392.715,0.755407801,2.19961937,0
13998,8328,154.3238363,70.15869762,0.890685514,8639,102.9734865,0.778681627,372.223,0.755342933,2.199639411,0
13999,6445,135.9196873,61.79128322,0.890687469,6600,90.58713411,0.604143232,325.383,0.764967647,2.19965795,0
14000,7037,142.6210995,64.83529966,0.890696608,7312,94.6561497,0.601658687,342.709,0.752915773,2.199744588,0
14001,9126,160.8202939,73.10808373,0.890698314,9360,107.7941746,0.59228972,383.184,0.78104417,2.19976076,0
14002,7612,146.609113,66.64746322,0.890699325,7761,98.44744494,0.588799505,348.483,0.787672077,2.199770343,0
14003,6262,133.453397,60.66683479,0.890699834,6437,89.2918027,0.603857281,322.025,0.758828702,2.199775173,0
14004,8409,154.1741803,70.08607779,0.890700686,8743,103.4730464,0.591599831,385.731,0.710207297,2.199783254,0
14005,8597,156.2863533,71.04352576,0.890709586,8767,104.6233261,0.720680694,372.166,0.779979882,2.199867639,0
14006,8819,158.6395142,72.11227194,0.890712599,9065,105.9655583,0.574752346,378.78,0.772422876,2.199896216,0
14007,8709,157.1058045,71.41500272,0.89071291,8956,105.3026267,0.575801653,381.607,0.75152856,2.19989916,0
14008,6850,140.1113887,63.6895273,0.890714319,7155,93.38999348,0.753741197,338.721,0.750267596,2.199912523,0
14009,6812,139.1152307,63.23456754,0.890722179,6931,93.13059529,0.586482996,332.49,0.774332214,2.199987066,0
14010,8550,155.636805,70.74311148,0.890726464,8690,104.3369451,0.755166932,369.867,0.785388991,2.200027702,0
14011,9940,168.0660889,76.39007387,0.890734482,10218,112.4988937,0.697250281,403.328,0.767855506,2.200103761,0
14012,7609,147.140234,66.87850807,0.890735392,7861,98.42804324,0.576439394,359.765,0.738753629,2.200112387,0
14013,8463,155.0558587,70.47495615,0.890739931,8734,103.8047507,0.644211007,371.513,0.770524007,2.200155447,0
14014,9607,164.757423,74.88222698,0.890746805,9820,110.5984281,0.623831169,392.761,0.782601977,2.200220661,0
14015,8991,160.1836907,72.80137859,0.890753455,9426,106.9939099,0.567219734,387.844,0.751110282,2.200283755,0
14016,9389,162.8967478,74.03399564,0.890754807,9530,109.3363896,0.663486679,387.359,0.78632467,2.200296585,0
14017,7484,145.8950683,66.30693898,0.890755024,7635,97.61621153,0.578048969,347.145,0.780408182,2.20029865,0
14018,6555,136.2833459,61.93786584,0.89075765,6681,91.35691115,0.580088496,326.379,0.773282435,2.200323567,0
14019,9769,166.2828249,75.57137258,0.890759537,10004,111.5270241,0.5853907,398.253,0.774001606,2.200341468,0
14020,7664,148.0271801,67.26967473,0.89077665,7945,98.78313556,0.622077922,355.288,0.762964413,2.200503878,0
14021,9042,160.833057,73.08810142,0.890780119,9227,107.2969336,0.585811467,381.399,0.78111552,2.200536802,0
14022,7505,146.2101076,66.44273529,0.89078079,7703,97.75307045,0.686391074,350.109,0.76940324,2.200543175,0
14023,8712,157.0277862,71.35840458,0.890781581,8897,105.320762,0.566744731,373.032,0.786747829,2.200550687,0
14024,5813,128.6482184,58.4617835,0.890781763,5985,86.03104947,0.583166132,310.242,0.758942728,2.200552407,0
14025,7630,147.3168914,66.94505636,0.890783,7872,98.56377492,0.641176471,360.34,0.738430206,2.200564155,0
14026,9007,159.7420825,72.59029137,0.890786613,9298,107.0890684,0.721599103,384.307,0.766361073,2.200598447,0
14027,9461,163.5259575,74.30900254,0.890788997,9658,109.7548146,0.597059195,389.092,0.785312126,2.200621082,0
14028,8686,156.8486731,71.27330466,0.890793632,8871,105.1634855,0.591367102,372.782,0.78545231,2.200665086,0
14029,8429,154.7035938,70.29761735,0.890796751,8740,103.5960237,0.611905626,375.112,0.752772946,2.200694698,0
14030,8309,153.6269685,69.80734705,0.890800237,8507,102.8559545,0.609611152,365.99,0.779507296,2.200727788,0
14031,8108,151.1621565,68.68716849,0.890800844,8261,101.6042628,0.805643879,360.778,0.782786831,2.200733555,0
14032,7189,142.4976063,64.74959208,0.890802481,7346,95.67297992,0.744202899,339.028,0.785972249,2.200749097,0
14033,8062,151.2423608,68.72140197,0.8908083,8286,101.3156316,0.568948483,368.349,0.746678536,2.200804356,0
14034,8001,150.7575223,68.49866692,0.890816537,8229,100.9316085,0.767114094,360.753,0.772563582,2.200882573,0
14035,8423,154.631864,70.25879516,0.890817296,8635,103.5591458,0.568353576,368.623,0.77895399,2.200889776,0
14036,9171,161.2785327,73.27832072,0.89081877,9479,108.0596126,0.618825911,386.665,0.770826847,2.200903775,0
14037,8720,157.9352077,71.75830193,0.890821836,9015,105.3691076,0.591346806,380.638,0.756313867,2.200932902,0
14038,8440,154.4693643,70.18286931,0.890824204,8628,103.663599,0.731115731,365.558,0.793669563,2.200955388,0
14039,8252,153.4565492,69.72246636,0.890824976,8523,102.5025498,0.577871149,368.54,0.763483789,2.200962719,0
14040,8641,156.2844699,71.00699239,0.890826054,8817,104.8907189,0.785188551,370.826,0.789647957,2.200972956,0
14041,9253,162.094496,73.63656771,0.890858076,9493,108.5416303,0.604771242,386.153,0.779782707,2.201277179,0
14042,7354,144.1653362,65.49083465,0.890861059,7470,96.76468164,0.705419664,339.739,0.800649951,2.201305525,0
14043,8440,154.7845946,70.31333581,0.890866237,8616,103.663599,0.579989005,368.274,0.782006194,2.201354733,0
14044,8992,160.0177969,72.69046143,0.89086668,9278,106.9998597,0.583592939,383.176,0.769607982,2.201358937,0
14045,8748,157.7907256,71.67770671,0.890870152,9043,105.5381426,0.714414047,382.346,0.751978695,2.201391937,0
14046,7784,148.7623468,67.57565545,0.890873023,7998,99.55348621,0.756462585,356.775,0.768464592,2.201419222,0
14047,10112,169.6869369,77.07973161,0.890875936,10465,113.4680496,0.558982864,418.74,0.72469961,2.201446909,0
14048,8926,159.398411,72.40615991,0.890876072,9192,106.6064547,0.758626551,387.152,0.748348224,2.201448208,0
14049,7980,150.3754506,68.30691716,0.89087809,8237,100.7990653,0.613232921,362.492,0.763160533,2.201467389,0
14050,9610,165.1673226,75.0253665,0.890880089,9877,110.6156952,0.750898578,396.422,0.768453787,2.201486382,0
14051,9088,160.3451751,72.83488122,0.890880343,9308,107.569517,0.792950004,381.982,0.782694687,2.201488798,0
14052,8506,155.3185191,70.55154179,0.890880477,8725,104.0681295,0.655013091,371.687,0.773714078,2.201490076,0
14053,8594,156.3481168,71.01747526,0.89088618,8828,104.6050699,0.58462585,376.817,0.760578839,2.201544285,0
14054,9570,164.6584076,74.79199377,0.890886913,9824,110.3852456,0.588126844,393.921,0.775003269,2.201551253,0
14055,7594,147.1083926,66.8195391,0.890889672,7806,98.33097733,0.6510631,354.94,0.757478947,2.201577482,0
14056,8610,156.3321739,71.00836691,0.890892268,8848,104.7023996,0.598664998,371.432,0.784249737,2.201602159,0
14057,9441,163.9300668,74.45733667,0.890898813,9784,109.6387456,0.686119186,396.058,0.756328179,2.201664391,0
14058,8234,152.9323759,69.46189754,0.890899706,8490,102.3906949,0.703760684,366.923,0.76854775,2.201672879,0
14059,8965,159.4005564,72.39721198,0.89090781,9143,106.8390964,0.58686829,381.334,0.774727728,2.20174993,0
14060,7385,144.5547936,65.65310638,0.890912729,7553,96.96841773,0.748454444,343.527,0.786391137,2.201796709,0
14061,8682,156.9434173,71.27961298,0.890913024,8894,105.1392682,0.800184332,377.062,0.767368755,2.201799516,0
14062,9175,161.1122779,73.17293141,0.890913244,9453,108.0831755,0.598499674,387.286,0.768691964,2.201801606,0
14063,9414,163.6960999,74.34517775,0.890917159,9667,109.4818573,0.583705357,389.652,0.77916644,2.201838839,0
14064,8263,153.6669741,69.78908833,0.89092115,8494,102.5708456,0.564991453,369.285,0.761420003,2.201876794,0
14065,7931,150.1796768,68.20463088,0.890923436,8135,100.489118,0.801111111,364.292,0.750997594,2.201898535,0
14066,9091,160.0865049,72.70377838,0.89092367,9255,107.5872702,0.582980634,380.325,0.789790261,2.201900761,0
14067,8869,158.9098528,72.16936559,0.890923774,9194,106.2655237,0.583717257,385.276,0.750828253,2.201901756,0
14068,9260,162.2124491,73.66865958,0.890925627,9563,108.582679,0.771666667,389.987,0.765104207,2.201919379,0
14069,6384,134.237758,60.96356328,0.890927191,6486,90.15742484,0.589473684,319.944,0.783708942,2.20193425,0
14070,8889,158.8666975,72.14802301,0.890929368,9065,106.385273,0.575042049,380.3,0.77234283,2.201954966,0
14071,9254,162.1697474,73.64645953,0.89093445,9555,108.5474954,0.593890386,390.131,0.764044119,2.202003307,0
14072,8553,155.7730175,70.74146562,0.890934564,8711,104.3552482,0.594577685,371.333,0.7794733,2.202004384,0
14073,8625,156.7773791,71.19582745,0.890940255,8982,104.7935641,0.565722157,379.374,0.753067388,2.20205853,0
14074,8163,152.1610289,69.09942475,0.890940333,8380,101.9482928,0.783472502,366.31,0.764472929,2.202059272,0
14075,8232,152.6839792,69.3358572,0.890943838,8434,102.3782591,0.56241033,364.704,0.777739529,2.202092616,0
14076,8716,157.3301082,71.44487553,0.890946597,8962,105.3449376,0.56634178,374.965,0.779014645,2.202118865,0
14077,8044,151.350669,68.7287384,0.890949377,8250,101.2024649,0.569043577,361.519,0.773427611,2.202145311,0
14078,10115,169.2820312,76.87074987,0.890951387,10480,113.48488,0.688798093,432.292,0.680176079,2.202164432,0
14079,7673,147.8506469,67.1362778,0.890960033,7930,98.84112012,0.556579138,358.12,0.751826987,2.202246709,0
14080,9175,161.1172102,73.15949743,0.890962831,9346,108.0831755,0.599634011,383.51,0.783903406,2.202273332,0
14081,9416,163.6188618,74.29527748,0.890963331,9668,109.4934864,0.713225269,392.842,0.766726523,2.202278091,0
14082,7920,149.5703883,67.91285482,0.890974774,8125,100.4194065,0.713770728,363.838,0.751828759,2.202386995,0
14083,10177,169.8844187,77.13524527,0.89097853,10387,113.8321521,0.734271284,404.601,0.781224284,2.202422746,0
14084,9434,164.2030461,74.55506616,0.890980323,9755,109.5980924,0.751234273,396.058,0.755767402,2.202439815,0
14085,9090,159.9533709,72.62493868,0.890982224,9208,107.5813528,0.793124509,376.821,0.804458328,2.202457914,0
14086,8925,158.6111152,72.01391007,0.890987343,9108,106.6004828,0.576252583,376.951,0.789311244,2.202506641,0
14087,9262,161.6012187,73.37018113,0.890991506,9403,108.5944044,0.619614664,381.44,0.799948767,2.202546269,0
14088,8800,158.1092613,71.78419306,0.890993342,9019,105.8513486,0.579175991,378.026,0.773836471,2.202563748,0
14089,9464,163.794552,74.36538804,0.890993404,9736,109.7722144,0.758333333,393.296,0.768856936,2.202564343,0
14090,7623,146.8698583,66.68032018,0.890996811,7789,98.5185518,0.645196784,348.762,0.787548783,2.202596777,0
14091,7974,151.1288826,68.61365798,0.890997822,8247,100.7611638,0.591411407,361.714,0.765870707,2.202606406,0
14092,6490,136.218033,61.84356873,0.890999508,6666,90.90283079,0.778177458,328.806,0.754353819,2.202622453,0
14093,9378,163.2011534,74.09206228,0.891005622,9617,109.2723224,0.689558824,392.263,0.765888241,2.20268067,0
14094,8885,158.7603731,72.07597374,0.891005649,9070,106.3613339,0.60323172,377.668,0.782792975,2.202680934,0
14095,9505,164.2000507,74.54505171,0.89100718,9698,110.0097354,0.589347718,391.291,0.780121536,2.20269551,0
14096,8861,158.2579553,71.8428656,0.891021793,9111,106.2175861,0.588692533,381.15,0.766479868,2.202834673,0
14097,8044,151.2933305,68.68118409,0.891021849,8279,101.2024649,0.705614035,363.871,0.763461317,2.202835208,0
14098,9545,164.2839955,74.5783752,0.891022025,9779,110.2409699,0.617799353,394.025,0.772570714,2.202836883,0
14099,8275,152.7048046,69.32167321,0.891022731,8408,102.6452982,0.74049217,361.448,0.795950783,2.202843606,0
14100,8090,151.1302839,68.60564534,0.89102698,8223,101.4914179,0.597753805,359.773,0.785418724,2.202884079,0
14101,8570,155.9565957,70.79415261,0.891034816,8821,104.4589053,0.617880317,373.325,0.77271001,2.202958718,0
14102,8253,153.1614876,69.52414496,0.891038842,8499,102.5087604,0.56119951,366.862,0.77057737,2.202997069,0
14103,8622,156.6922188,71.12631199,0.891040556,8887,104.7753375,0.602768456,378.528,0.756174212,2.203013406,0
14104,9835,167.3692468,75.97268087,0.891041126,10156,111.9031319,0.599110624,401.61,0.766258301,2.203018834,0
14105,8774,157.9565549,71.69926789,0.89104364,8973,105.6948616,0.585870727,376.726,0.776884229,2.203042786,0
14106,9146,161.3849728,73.25495084,0.891045334,9362,107.9122276,0.567616211,384.387,0.77786401,2.203058919,0
14107,9482,164.2446618,74.55222704,0.891047745,9728,109.8765551,0.569900228,394.499,0.765628342,2.203081898,0
14108,6739,137.8534629,62.571,0.891055168,6833,92.63023962,0.585287476,324.89,0.802292315,2.203152625,0
14109,9577,165.0539448,74.91694723,0.891055835,9863,110.425609,0.734432515,395.463,0.769533691,2.203158977,0
14110,7648,147.5149664,66.95402772,0.891063043,7876,98.67996777,0.572626535,352.635,0.772870825,2.203227669,0
14111,9062,160.3972126,72.80018725,0.891065675,9267,107.4155331,0.586765087,381.036,0.784335556,2.203252748,0
14112,7824,149.026164,67.6388352,0.891066783,7961,99.80894849,0.584316654,354.91,0.780552705,2.203263311,0
14113,6939,140.6286041,63.8271947,0.891067585,7069,93.99472964,0.616471215,336.738,0.768993193,2.203270953,0
14114,8504,155.9883352,70.79782087,0.891069887,8805,104.0558941,0.690708252,373.853,0.764594862,2.203292887,0
14115,8504,155.9846876,70.79448526,0.891075373,8712,104.0558941,0.762007169,372.952,0.768293634,2.203345177,0
14116,9123,160.9860559,73.06352617,0.891078084,9370,107.7764555,0.769873418,382.694,0.782788132,2.203371017,0
14117,9079,160.485829,72.83616823,0.891079131,9331,107.5162398,0.693582888,384.323,0.772422878,2.203380998,0
14118,8412,154.7764599,70.24388698,0.891082736,8678,103.4915023,0.574982912,371.833,0.764562982,2.203415365,0
14119,6826,139.9043298,63.49363105,0.891085194,7064,93.22624701,0.696530612,345.041,0.720501253,2.203438793,0
14120,7786,148.9287951,67.58811149,0.891089118,8031,99.56627489,0.551729025,360.898,0.751199539,2.203476201,0
14121,9879,167.7829045,76.14421841,0.891090401,10224,112.1531696,0.665252525,403.709,0.761703562,2.203488433,0
14122,9307,162.3326829,73.67031394,0.891091822,9537,108.857891,0.674664734,391.337,0.763691145,2.203501984,0
14123,10181,170.445558,77.35126162,0.891094398,10570,113.8545204,0.767797888,412.524,0.751799203,2.203526541,0
14124,7581,146.5626106,66.51190248,0.891097344,7697,98.24677597,0.572150943,347.434,0.789208452,2.203554629,0
14125,8292,153.3509018,69.59238535,0.891097764,8482,102.7506803,0.571862069,366.579,0.775414634,2.203558637,0
14126,8207,153.0019714,69.43384954,0.891098388,8441,102.2226831,0.606309102,365.394,0.77245195,2.203564578,0
14127,9568,164.5156001,74.65682532,0.891104659,9766,110.3737105,0.649779287,390.791,0.787303032,2.203624375,0
14128,6091,132.0628514,59.92975456,0.89110498,6229,88.06419288,0.565867707,316.942,0.761971759,2.203627435,0
14129,9379,162.604849,73.78752744,0.891111559,9548,109.2781483,0.604511763,384.458,0.79738598,2.203690172,0
14130,8918,159.0298336,72.16509439,0.89111203,9209,106.5586705,0.692713997,383.223,0.763087254,2.203694667,0
14131,8683,157.1080972,71.29266509,0.891113253,8845,105.1453231,0.777419644,371.686,0.789818421,2.203706328,0
14132,5892,129.6629556,58.83827474,0.89111446,6026,86.6136675,0.582213439,308.522,0.777858006,2.203717838,0
14133,8835,158.8432419,72.0795674,0.89111477,9165,106.0616395,0.627664109,382.356,0.759417496,2.203720799,0
14134,7862,149.4682692,67.82530701,0.891115125,8007,100.0510335,0.60818442,354.775,0.784940768,2.203724182,0
14135,8009,150.7939317,68.42607831,0.891117773,8171,100.9820554,0.602180451,361.979,0.768106439,2.203749439,0
14136,8235,153.1197064,69.48131127,0.891118235,8443,102.3969123,0.732130157,365.326,0.77537591,2.203753839,0
14137,8313,153.8461456,69.81093539,0.891118278,8533,102.8807092,0.662073909,367.469,0.773617401,2.203754251,0
14138,9022,159.8372508,72.52652027,0.891127853,9288,107.1782029,0.576448789,383.55,0.77067046,2.203845576,0
14139,9152,161.1075596,73.10239638,0.891129526,9348,107.9476184,0.588931789,386.57,0.769608013,2.203861537,0
14140,9646,165.4623008,75.07496404,0.891139964,9909,110.8226901,0.794825313,395.264,0.775858637,2.203961106,0
14141,8323,154.0295763,69.88599438,0.891145307,8491,102.9425701,0.578588808,366.274,0.779610314,2.204012086,0
14142,8880,158.6397624,71.97619144,0.891150209,9072,106.3314025,0.620805369,377.676,0.782319317,2.20405886,0
14143,6548,136.2641437,61.8218746,0.891158843,6685,91.30811869,0.770897104,327.483,0.767257274,2.204141245,0
14144,8519,155.8691867,70.71617781,0.891159943,8741,104.1476245,0.601751784,370.869,0.778318612,2.204151744,0
14145,9656,165.3720376,75.02504724,0.891167554,9885,110.8801201,0.635681369,394.397,0.780081387,2.204224371,0
14146,7409,145.2734403,65.90641806,0.891168996,7546,97.1258554,0.600016197,346.342,0.776174084,2.20423814,0
14147,8523,155.4850619,70.53601356,0.891179231,8721,104.1720723,0.583527318,370.593,0.779844348,2.204335828,0
14148,7584,146.6656616,66.53411132,0.891182594,7724,98.26621346,0.598484849,349.385,0.78072786,2.204367936,0
14149,8800,158.0654195,71.70467911,0.891185405,9076,105.8513486,0.644688645,379.172,0.769165892,2.204394768,0
14150,8008,151.0844793,68.53758959,0.891186285,8242,100.9757509,0.574791846,360.575,0.774003107,2.204403163,0
14151,8747,157.775104,71.57260992,0.891186601,9061,105.5321103,0.584067842,378.752,0.766229946,2.204406185,0
14152,9114,161.5598804,73.28874704,0.89118905,9420,107.7232807,0.595686275,389.453,0.755107495,2.20442956,0
14153,9312,162.5871937,73.75398445,0.891191507,9490,108.887128,0.654438119,384.886,0.789929991,2.204453019,0
14154,9067,160.8093254,72.94476225,0.891200157,9347,107.4451625,0.610572391,384.118,0.772225542,2.204535603,0
14155,8397,154.1112372,69.90632133,0.89120055,8671,103.3991898,0.639041096,368.603,0.776633797,2.204539365,0
14156,8836,158.7100234,71.98885911,0.891211824,9033,106.0676417,0.565540195,380.334,0.767600536,2.204647016,0
14157,8819,159.2186264,72.21413578,0.891229146,9229,105.9655583,0.56735718,388.183,0.735455131,2.204812461,0
14158,8007,150.5373555,68.27630591,0.891230534,8145,100.969446,0.726258503,356.188,0.793087536,2.204825723,0
14159,7350,145.1173424,65.81727609,0.891233269,7546,96.73836185,0.596881598,350.839,0.750380387,2.204851841,0
14160,8159,152.2301889,69.04326225,0.891233306,8353,101.9233116,0.585462113,362.569,0.77994766,2.204852203,0
14161,7097,142.0338036,64.41872356,0.89123337,7207,95.05882941,0.719047619,337.341,0.783693804,2.204852809,0
14162,9034,159.9540547,72.54566747,0.891235586,9200,107.2494571,0.6856926,380.23,0.785230556,2.204873981,0
14163,8776,157.8547257,71.59306373,0.89123711,9002,105.7069073,0.755379583,378.071,0.771542309,2.204888539,0
14164,8817,158.3674915,71.82559516,0.891237197,9098,105.953542,0.629515922,379.552,0.76910943,2.204889373,0
14165,8899,158.8242347,72.03145354,0.891241336,9124,106.4450972,0.67631859,378.609,0.780133996,2.204928915,0
14166,8371,154.1497125,69.90834958,0.891251474,8570,103.238986,0.792933599,366.931,0.78130103,2.205025771,0
14167,8733,157.7226978,71.52794024,0.891254028,9006,105.4476218,0.708617332,378.418,0.766354571,2.205050184,0
14168,9022,160.0271794,72.5726102,0.891255372,9138,107.1782029,0.820928117,380.486,0.783132637,2.205063026,0
14169,8187,152.5958871,69.20017575,0.891263142,8383,102.0980517,0.584451742,364.917,0.772585339,2.205137276,0
14170,8542,156.2618882,70.8612382,0.891267764,8852,104.288121,0.656824298,375.739,0.760320816,2.205181453,0
14171,8934,159.4226871,72.29136211,0.891278063,9166,106.6542174,0.663547237,381.156,0.772770066,2.20527989,0
14172,9435,163.5774773,74.17361514,0.891283557,9621,109.603901,0.577134818,390.174,0.778816451,2.205332408,0
14173,9231,162.2747588,73.58274358,0.891284054,9632,108.4125188,0.580128205,392.226,0.754025194,2.205337161,0
14174,9103,160.6910746,72.86458763,0.891284186,9269,107.6582536,0.795160727,383.248,0.778815547,2.205338421,0
14175,8266,153.5436736,69.62295025,0.89128645,8497,102.5894638,0.760931603,367.939,0.76727954,2.205360058,0
14176,8726,157.408512,71.37452479,0.89128936,8899,105.4053522,0.586898036,374.173,0.783213529,2.205387881,0
14177,9369,163.4533564,74.11429966,0.891292998,9663,109.2198759,0.697098214,393.966,0.758552453,2.205422666,0
14178,8963,160.0505729,72.5699078,0.891297687,9252,106.8271784,0.684721161,385.82,0.756647823,2.205467497,0
